relation,cluster,component,fact_type,kind,namespace,name,status,assurance,provider_components,reason,source,object,path
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-grafana-overview,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-grafana-overview,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-coredns,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-coredns,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-resources-cluster,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-resources-cluster,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-resources-multicluster,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-resources-multicluster,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-resources-namespace,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-resources-namespace,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-resources-node,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-resources-node,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-resources-nodes-overview,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-resources-nodes-overview,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-resources-pod,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-resources-pod,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-resources-workload,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-resources-workload,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-k8s-resources-workloads-namespace,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-k8s-resources-workloads-namespace,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-kubelet,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-kubelet,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-namespace-by-pod,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-namespace-by-pod,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-namespace-by-workload,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-namespace-by-workload,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-node-cluster-rsrc-use,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-node-cluster-rsrc-use,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-node-rsrc-use,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-node-rsrc-use,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-nodes,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-nodes,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-nodes-aix,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-nodes-aix,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-nodes-darwin,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-nodes-darwin,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-persistentvolumesusage,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-persistentvolumesusage,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-pod-total,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-pod-total,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-prometheus,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-prometheus,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-prometheus-blackbox-exporter,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-prometheus-blackbox-exporter,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ConfigMap,kube-prometheus-stack,kube-prometheus-stack-workload-total,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ConfigMap|kube-prometheus-stack|kube-prometheus-stack-workload-total,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,DaemonSet,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,apps/v1|DaemonSet|kube-prometheus-stack|kube-prometheus-stack-prometheus-node-exporter,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Deployment,kube-prometheus-stack,kube-prometheus-stack-grafana,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,apps/v1|Deployment|kube-prometheus-stack|kube-prometheus-stack-grafana,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Deployment,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,apps/v1|Deployment|kube-prometheus-stack|kube-prometheus-stack-kube-state-metrics,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Deployment,kube-prometheus-stack,kube-prometheus-stack-operator,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,apps/v1|Deployment|kube-prometheus-stack|kube-prometheus-stack-operator,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Deployment,kube-prometheus-stack,kube-prometheus-stack-prometheus-blackbox-exporter,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,apps/v1|Deployment|kube-prometheus-stack|kube-prometheus-stack-prometheus-blackbox-exporter,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Issuer,kube-prometheus-stack,kube-prometheus-stack-root-issuer,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,cert-manager.io/v1|Issuer|kube-prometheus-stack|kube-prometheus-stack-root-issuer,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Issuer,kube-prometheus-stack,kube-prometheus-stack-self-signed-issuer,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,cert-manager.io/v1|Issuer|kube-prometheus-stack|kube-prometheus-stack-self-signed-issuer,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Namespace,,kube-prometheus-stack,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Namespace||kube-prometheus-stack,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Prometheus,kube-prometheus-stack,kube-prometheus-stack-prometheus,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|Prometheus|kube-prometheus-stack|kube-prometheus-stack-prometheus,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Secret,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Secret|kube-prometheus-stack|alertmanager-kube-prometheus-stack-alertmanager,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Secret,kube-prometheus-stack,grafana-admin-credentials,declared-runtime,declared-controller-output,test-cluster/kube-prometheus-stack,rendered controller contract declares this output; materialization is not observed here,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,external-secrets.io/v1|ExternalSecret|kube-prometheus-stack|grafana-admin-credentials-es,spec.target.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Secret,kube-prometheus-stack,kube-prometheus-stack-admission,declared-runtime,declared-controller-output,test-cluster/kube-prometheus-stack,rendered controller contract declares this output; materialization is not observed here,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,cert-manager.io/v1|Certificate|kube-prometheus-stack|kube-prometheus-stack-admission,spec.secretName
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Secret,kube-prometheus-stack,kube-prometheus-stack-root-cert,declared-runtime,declared-controller-output,test-cluster/kube-prometheus-stack,rendered controller contract declares this output; materialization is not observed here,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,cert-manager.io/v1|Certificate|kube-prometheus-stack|kube-prometheus-stack-root-cert,spec.secretName
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Service,kube-prometheus-stack,kube-prometheus-stack-alertmanager,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-alertmanager,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Service,kube-prometheus-stack,kube-prometheus-stack-grafana,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-grafana,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Service,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-kube-state-metrics,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Service,kube-prometheus-stack,kube-prometheus-stack-operator,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-operator,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Service,kube-prometheus-stack,kube-prometheus-stack-prometheus,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-prometheus,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Service,kube-prometheus-stack,kube-prometheus-stack-prometheus-blackbox-exporter,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-prometheus-blackbox-exporter,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Service,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-prometheus-node-exporter,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,Service,kube-system,kube-prometheus-stack-coredns,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-system|kube-prometheus-stack-coredns,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceAccount,kube-prometheus-stack,kube-prometheus-stack-alertmanager,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ServiceAccount|kube-prometheus-stack|kube-prometheus-stack-alertmanager,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceAccount,kube-prometheus-stack,kube-prometheus-stack-grafana,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ServiceAccount|kube-prometheus-stack|kube-prometheus-stack-grafana,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceAccount,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ServiceAccount|kube-prometheus-stack|kube-prometheus-stack-kube-state-metrics,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceAccount,kube-prometheus-stack,kube-prometheus-stack-operator,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ServiceAccount|kube-prometheus-stack|kube-prometheus-stack-operator,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceAccount,kube-prometheus-stack,kube-prometheus-stack-prometheus,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ServiceAccount|kube-prometheus-stack|kube-prometheus-stack-prometheus,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceAccount,kube-prometheus-stack,kube-prometheus-stack-prometheus-blackbox-exporter,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ServiceAccount|kube-prometheus-stack|kube-prometheus-stack-prometheus-blackbox-exporter,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceAccount,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|ServiceAccount|kube-prometheus-stack|kube-prometheus-stack-prometheus-node-exporter,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceMonitor,kube-prometheus-stack,kube-prometheus-stack-alertmanager,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-alertmanager,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceMonitor,kube-prometheus-stack,kube-prometheus-stack-apiserver,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-apiserver,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceMonitor,kube-prometheus-stack,kube-prometheus-stack-coredns,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-coredns,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceMonitor,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-kube-state-metrics,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceMonitor,kube-prometheus-stack,kube-prometheus-stack-kubelet,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-kubelet,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceMonitor,kube-prometheus-stack,kube-prometheus-stack-operator,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-operator,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceMonitor,kube-prometheus-stack,kube-prometheus-stack-prometheus,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-prometheus,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,object,ServiceMonitor,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter,rendered,rendered-object,test-cluster/kube-prometheus-stack,object exists in the committed effective render,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-prometheus-node-exporter,metadata.name
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,Namespace,_cluster,"{""matchLabels"":{""project-name"":""test-cluster"",""stage"":""local""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Namespace||kube-prometheus-stack,metadata.labels
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,Service,kube-prometheus-stack,"{""matchLabels"":{""app"":""kube-prometheus-stack-operator"",""release"":""kube-prometheus-stack""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-operator,metadata.labels
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,Service,kube-prometheus-stack,"{""matchLabels"":{""app.kubernetes.io/instance"":""kube-prometheus-stack"",""app.kubernetes.io/name"":""kube-state-metrics""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-kube-state-metrics,metadata.labels
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,Service,kube-prometheus-stack,"{""matchLabels"":{""app"":""kube-prometheus-stack-alertmanager"",""release"":""kube-prometheus-stack"",""self-monitor"":""true""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-alertmanager,metadata.labels
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,Service,kube-prometheus-stack,"{""matchLabels"":{""app"":""kube-prometheus-stack-prometheus"",""release"":""kube-prometheus-stack"",""self-monitor"":""true""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-prometheus,metadata.labels
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,Service,kube-prometheus-stack,"{""matchLabels"":{""app.kubernetes.io/instance"":""kube-prometheus-stack"",""app.kubernetes.io/name"":""prometheus-node-exporter""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-prometheus-stack|kube-prometheus-stack-prometheus-node-exporter,metadata.labels
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,Service,kube-system,"{""matchLabels"":{""app"":""kube-prometheus-stack-coredns"",""release"":""kube-prometheus-stack""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,v1|Service|kube-system|kube-prometheus-stack-coredns,metadata.labels
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,ServiceMonitor,kube-prometheus-stack,"{""matchLabels"":{""monitoring.instance"":""test-cluster-local""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-kube-state-metrics,metadata.labels
provides,test-cluster,test-cluster/kube-prometheus-stack,label-selector,ServiceMonitor,kube-prometheus-stack,"{""matchLabels"":{""monitoring.instance"":""test-cluster-local""}}",rendered,rendered-selector-match,test-cluster/kube-prometheus-stack,rendered object labels match the consuming selector,data/kubara-effective-renders/historical-v0.12.0/test-cluster/test-cluster/kube-prometheus-stack.yaml,monitoring.coreos.com/v1|ServiceMonitor|kube-prometheus-stack|kube-prometheus-stack-kubelet,metadata.labels
